360	  0.0047558	  0.0158213	  0.0353744	  0.0015221	  0.0117107	  0.0467603	  0.0181062	  0.0152059	  0.1021468	  0.0115186	  0.0210087	1
0	  0.0098347	  0.0282019	  0.0179577	  0.0089319	  0.0044070	  0.1300417	  0.0157108	  0.0199647	  0.0298464	  0.0150293	  0.0270218	2
0	  0.0170833	  0.0108028	  0.0132407	  0.0063940	  0.0002622	  0.1468350	  0.0110181	  0.0244884	  0.0583275	  0.0167670	  0.0369035	3
0	  0.0151979	  0.0244058	  0.0372287	  0.0092861	  0.0075533	  0.1809536	  0.0177888	  0.0197276	  0.0469039	  0.0199555	  0.0148389	4
0	  0.0141607	  0.0200304	  0.0380890	  0.0071632	  0.0021038	  0.0497489	  0.0155940	  0.0311630	  0.0248644	  0.0151053	  0.0158859	5
0	  0.0054842	  0.0227720	  0.0234462	  0.0003987	  0.0093450	  0.0247737	  0.0103810	  0.0148013	  0.0855881	  0.0168890	  0.0260413	6
0	  0.0137384	  0.0154491	  0.0239780	  0.0027656	  0.0090017	  0.1876631	  0.0108693	  0.0236167	  0.1896688	  0.0185572	  0.0136293	7
0	  0.0002833	  0.0146903	  0.0359894	  0.0043739	  0.0153910	  0.1760605	  0.0137693	  0.0383298	  0.1617136	  0.0183863	  0.0383997	8
0	  0.0117210	  0.0219833	  0.0195804	  0.0042116	  0.0180821	  0.0401078	  0.0183516	  0.0319582	  0.1034491	  0.0121213	  0.0135926	9
0	  0.0009673	  0.0185205	  0.0197735	  0.0010466	  0.0085783	  0.1283980	  0.0161870	  0.0333999	  0.1027259	  0.0198955	  0.0377755	10
0	  0.0128435	  0.0249473	  0.0386971	  0.0051597	  0.0044280	  0.0669300	  0.0181016	  0.0101908	  0.0633083	  0.0191917	  0.0210214	11
0	  0.0081450	  0.0274901	  0.0385678	  0.0099036	  0.0030081	  0.1141649	  0.0123713	  0.0331554	  0.0971655	  0.0173122	  0.0159147	12
0	  0.0094742	  0.0284759	  0.0357660	  0.0094580	  0.0079937	  0.0756092	  0.0120103	  0.0196602	  0.0738726	  0.0157069	  0.0231100	13
0	  0.0174878	  0.0228788	  0.0255382	  0.0089487	  0.0167840	  0.1311621	  0.0147633	  0.0226895	  0.0117169	  0.0160820	  0.0378264	14
0	  0.0069742	  0.0150563	  0.0223383	  0.0024644	  0.0195676	  0.0993409	  0.0168234	  0.0340629	  0.1715874	  0.0127649	  0.0280680	15
0	  0.0141386	  0.0127169	  0.0327698	  0.0037769	  0.0031538	  0.1326873	  0.0163527	  0.0268337	  0.0486267	  0.0195066	  0.0372170	16
0	  0.0084640	  0.0228919	  0.0383268	  0.0075439	  0.0152150	  0.0178505	  0.0196049	  0.0198361	  0.1496733	  0.0160963	  0.0268566	17
0	  0.0110449	  0.0240530	  0.0175266	  0.0048802	  0.0051973	  0.1465400	  0.0144985	  0.0294103	  0.0329369	  0.0104452	  0.0371015	18
0	  0.0169836	  0.0149773	  0.0278254	  0.0079521	  0.0023443	  0.0961439	  0.0102408	  0.0238322	  0.0737383	  0.0197940	  0.0249203	19
0	  0.0078444	  0.0146284	  0.0360735	  0.0034544	  0.0153686	  0.1577183	  0.0138566	  0.0193963	  0.1357646	  0.0191473	  0.0197803	20
0	  0.0114489	  0.0210165	  0.0106312	  0.0070338	  0.0101096	  0.0776288	  0.0163243	  0.0170409	  0.1889088	  0.0107747	  0.0350940	21
0	  0.0042832	  0.0174370	  0.0105272	  0.0065285	  0.0042794	  0.0892810	  0.0136793	  0.0182549	  0.1426888	  0.0134296	  0.0186156	22
0	  0.0008315	  0.0260465	  0.0353093	  0.0080413	  0.0026401	  0.1747543	  0.0147675	  0.0111592	  0.1222680	  0.0129353	  0.0263326	23
0	  0.0006488	  0.0158461	  0.0103282	  0.0046079	  0.0021561	  0.0534196	  0.0127304	  0.0152927	  0.0148648	  0.0127447	  0.0360595	24
0	  0.0132772	  0.0256215	  0.0170340	  0.0025854	  0.0143923	  0.0204655	  0.0103448	  0.0259548	  0.1855687	  0.0115547	  0.0107374	25
0	  0.0074005	  0.0127691	  0.0374776	  0.0030158	  0.0122959	  0.0625753	  0.0119145	  0.0255237	  0.0270817	  0.0164073	  0.0298530	26
0	  0.0073030	  0.0274127	  0.0167972	  0.0085900	  0.0018739	  0.0167112	  0.0111279	  0.0384778	  0.0410496	  0.0153527	  0.0265853	27
0	  0.0041138	  0.0183932	  0.0351079	  0.0020486	  0.0096005	  0.0438933	  0.0152134	  0.0342559	  0.1715204	  0.0165243	  0.0248823	28
0	  0.0060042	  0.0186443	  0.0189803	  0.0077610	  0.0162947	  0.0870680	  0.0169916	  0.0173073	  0.0624432	  0.0156832	  0.0273779	29
0	  0.0008011	  0.0129572	  0.0212915	  0.0064943	  0.0165170	  0.1717762	  0.0112592	  0.0398372	  0.1351026	  0.0143951	  0.0302194	30
0	  0.0186504	  0.0230427	  0.0312165	  0.0074170	  0.0054706	  0.0475395	  0.0135304	  0.0213287	  0.1520533	  0.0188610	  0.0340606	31
0	  0.0020721	  0.0243679	  0.0398533	  0.0018655	  0.0140802	  0.1608438	  0.0143464	  0.0128923	  0.0976968	  0.0133220	  0.0267631	32
0	  0.0083554	  0.0202294	  0.0264037	  0.0065958	  0.0121768	  0.1567297	  0.0130753	  0.0358113	  0.0225524	  0.0148573	  0.0196796	33
0	  0.0105503	  0.0101507	  0.0155777	  0.0070727	  0.0103159	  0.0795219	  0.0101834	  0.0254324	  0.1647788	  0.0124684	  0.0263856	34
0	  0.0064457	  0.0127404	  0.0262793	  0.0024180	  0.0097075	  0.1546642	  0.0132971	  0.0372693	  0.1903164	  0.0109689	  0.0241983	35
0	  0.0024541	  0.0289710	  0.0340002	  0.0092593	  0.0184101	  0.1199987	  0.0101845	  0.0307729	  0.1287408	  0.0127709	  0.0395292	36
0	  0.0145202	  0.0299908	  0.0159135	  0.0055016	  0.0185556	  0.1383317	  0.0156153	  0.0209066	  0.0987597	  0.0118555	  0.0154198	37
0	  0.0073443	  0.0114245	  0.0359543	  0.0029978	  0.0079239	  0.1729739	  0.0118995	  0.0324617	  0.0416337	  0.0167796	  0.0167425	38
0	  0.0176867	  0.0198635	  0.0179631	  0.0057297	  0.0086669	  0.1048877	  0.0198513	  0.0192336	  0.1687072	  0.0184284	  0.0108628	39
0	  0.0147205	  0.0150365	  0.0285319	  0.0063607	  0.0030096	  0.1933700	  0.0121195	  0.0327440	  0.0252794	  0.0121744	  0.0328025	40
0	  0.0000376	  0.0197451	  0.0174593	  0.0057836	  0.0097467	  0.0929103	  0.0153326	  0.0101963	  0.0345566	  0.0107780	  0.0363341	41
0	  0.0160747	  0.0244848	  0.0190954	  0.0032163	  0.0002813	  0.1314129	  0.0191610	  0.0370123	  0.1290196	  0.0162596	  0.0346922	42
0	  0.0074646	  0.0160202	  0.0392933	  0.0053797	  0.0180305	  0.0800498	  0.0155424	  0.0320469	  0.0294015	  0.0117334	  0.0111545	43
0	  0.0067653	  0.0246893	  0.0277666	  0.0078217	  0.0106179	  0.1425038	  0.0137535	  0.0280030	  0.1020422	  0.0197761	  0.0172914	44
0	  0.0163203	  0.0149872	  0.0324631	  0.0073390	  0.0008338	  0.1766283	  0.0171983	  0.0324577	  0.1020770	  0.0173644	  0.0206251	45
0	  0.0198047	  0.0128143	  0.0131746	  0.0031777	  0.0015180	  0.0397005	  0.0137376	  0.0140152	  0.0357868	  0.0162297	  0.0361486	46
0	  0.0089995	  0.0287463	  0.0212105	  0.0090695	  0.0182698	  0.0181197	  0.0112053	  0.0399501	  0.1623931	  0.0152631	  0.0348846	47
0	  0.0030224	  0.0133037	  0.0341260	  0.0072030	  0.0124143	  0.0569551	  0.0187309	  0.0308849	  0.0231849	  0.0137041	  0.0204055	48
0	  0.0176965	  0.0257270	  0.0146510	  0.0070927	  0.0088833	  0.1137929	  0.0171962	  0.0327430	  0.0283099	  0.0183083	  0.0226915	49
0	  0.0041045	  0.0247224	  0.0230052	  0.0080886	  0.0081791	  0.1797437	  0.0187100	  0.0134213	  0.1867111	  0.0117942	  0.0378456	50
0	  0.0132418	  0.0240756	  0.0274231	  0.0030060	  0.0009838	  0.1114227	  0.0127024	  0.0287324	  0.1267828	  0.0175536	  0.0358354	51
0	  0.0035789	  0.0150969	  0.0223350	  0.0078492	  0.0183753	  0.0203517	  0.0167746	  0.0264722	  0.1998199	  0.0193637	  0.0193015	52
0	  0.0043400	  0.0126098	  0.0151967	  0.0029376	  0.0058418	  0.0278903	  0.0162047	  0.0234987	  0.1242043	  0.0176626	  0.0271138	53
0	  0.0058152	  0.0282295	  0.0147582	  0.0003170	  0.0145572	  0.1614784	  0.0116766	  0.0254353	  0.0858731	  0.0118568	  0.0202214	54
0	  0.0009997	  0.0198830	  0.0112128	  0.0076005	  0.0103629	  0.1267578	  0.0144535	  0.0360519	  0.0239878	  0.0180974	  0.0172974	55
0	  0.0010420	  0.0192212	  0.0206334	  0.0022544	  0.0067897	  0.0612134	  0.0144896	  0.0213145	  0.0174551	  0.0174302	  0.0197136	56
0	  0.0124877	  0.0234715	  0.0162213	  0.0047762	  0.0020406	  0.1461689	  0.0147204	  0.0199966	  0.1073115	  0.0176701	  0.0153453	57
0	  0.0192620	  0.0276373	  0.0380904	  0.0061380	  0.0032576	  0.0407667	  0.0109830	  0.0222504	  0.1288153	  0.0175583	  0.0378716	58
0	  0.0044562	  0.0202980	  0.0282718	  0.0022953	  0.0135896	  0.0633060	  0.0104682	  0.0285183	  0.1825274	  0.0181951	  0.0393437	59
0	  0.0001964	  0.0247536	  0.0260480	  0.0070260	  0.0043421	  0.1271229	  0.0180212	  0.0142850	  0.0466349	  0.0168696	  0.0318217	60
0	  0.0097487	  0.0101117	  0.0286029	  0.0006544	  0.0186768	  0.0114172	  0.0181720	  0.0118133	  0.0313838	  0.0157360	  0.0378415	61
0	  0.0030698	  0.0198596	  0.0328757	  0.0021148	  0.0117727	  0.1292954	  0.0137089	  0.0308402	  0.0706211	  0.0199263	  0.0160003	62
0	  0.0135526	  0.0255932	  0.0248902	  0.0096838	  0.0060320	  0.1646151	  0.0158078	  0.0327686	  0.1471906	  0.0160392	  0.0262080	63
0	  0.0030814	  0.0163389	  0.0243663	  0.0057717	  0.0197104	  0.1260636	  0.0136669	  0.0188724	  0.1085259	  0.0103346	  0.0292755	64
0	  0.0174409	  0.0210306	  0.0349626	  0.0087890	  0.0099236	  0.0868015	  0.0122373	  0.0160557	  0.0502182	  0.0194935	  0.0245287	65
0	  0.0037377	  0.0180798	  0.0106128	  0.0082254	  0.0193075	  0.0400564	  0.0184516	  0.0271764	  0.0213967	  0.0106557	  0.0305699	66
0	  0.0150221	  0.0236989	  0.0307721	  0.0050960	  0.0114009	  0.1396924	  0.0125620	  0.0155274	  0.0741701	  0.0183072	  0.0277971	67
0	  0.0160945	  0.0178671	  0.0106368	  0.0039211	  0.0017357	  0.0871106	  0.0139848	  0.0279545	  0.0624616	  0.0105577	  0.0265634	68
0	  0.0104099	  0.0264418	  0.0290756	  0.0021663	  0.0195117	  0.1425519	  0.0130156	  0.0352548	  0.1992200	  0.0131284	  0.0337515	69
0	  0.0073778	  0.0170881	  0.0389580	  0.0033196	  0.0125542	  0.0377905	  0.0117972	  0.0346673	  0.1419147	  0.0124582	  0.0123370	70
0	  0.0191361	  0.0190597	  0.0357161	  0.0008093	  0.0056558	  0.1039483	  0.0144382	  0.0378432	  0.0318485	  0.0151898	  0.0261822	71
0	  0.0072390	  0.0165465	  0.0245655	  0.0033067	  0.0180644	  0.1930086	  0.0102877	  0.0314329	  0.0984521	  0.0115048	  0.0352866	72
0	  0.0070497	  0.0284507	  0.0281537	  0.0086132	  0.0009113	  0.0828276	  0.0121402	  0.0342177	  0.1262762	  0.0100534	  0.0107969	73
0	  0.0083735	  0.0201093	  0.0373393	  0.0030979	  0.0181654	  0.0450330	  0.0124016	  0.0337682	  0.0694254	  0.0113486	  0.0331213	74
0	  0.0197468	  0.0292585	  0.0298170	  0.0096213	  0.0160791	  0.1619715	  0.0111269	  0.0371322	  0.0619265	  0.0162770	  0.0277892	75
0	  0.0184987	  0.0210528	  0.0309672	  0.0087863	  0.0140175	  0.0850807	  0.0164098	  0.0315663	  0.1383796	  0.0112867	  0.0395760	76
0	  0.0013360	  0.0169918	  0.0353217	  0.0028788	  0.0043197	  0.0728854	  0.0184996	  0.0216809	  0.1527497	  0.0107864	  0.0269248	77
0	  0.0178967	  0.0259611	  0.0328377	  0.0079002	  0.0100891	  0.1942988	  0.0112048	  0.0389008	  0.0700113	  0.0123838	  0.0353052	78
0	  0.0140965	  0.0250078	  0.0140109	  0.0034771	  0.0030994	  0.1557206	  0.0177229	  0.0339655	  0.0513301	  0.0172299	  0.0290290	79
0	  0.0188817	  0.0270471	  0.0111022	  0.0027690	  0.0013834	  0.0825681	  0.0151679	  0.0186251	  0.0622204	  0.0123777	  0.0369502	80
0	  0.0172094	  0.0232885	  0.0239282	  0.0057696	  0.0096274	  0.1533872	  0.0138237	  0.0392604	  0.1810529	  0.0145292	  0.0145548	81
0	  0.0006092	  0.0246267	  0.0137948	  0.0076747	  0.0097270	  0.0407861	  0.0129070	  0.0182969	  0.0752396	  0.0169296	  0.0261105	82
0	  0.0164978	  0.0108175	  0.0211555	  0.0022181	  0.0122234	  0.0788721	  0.0144113	  0.0101585	  0.1810223	  0.0169817	  0.0237828	83
0	  0.0049890	  0.0250781	  0.0317170	  0.0084438	  0.0161547	  0.0334814	  0.0136197	  0.0161642	  0.1829571	  0.0166069	  0.0338316	84
0	  0.0028420	  0.0159414	  0.0119207	  0.0083631	  0.0127032	  0.1720103	  0.0157568	  0.0162993	  0.0392719	  0.0100642	  0.0112948	85
0	  0.0064012	  0.0177846	  0.0331350	  0.0028796	  0.0115093	  0.1715585	  0.0108808	  0.0395925	  0.1709080	  0.0151131	  0.0392674	86
0	  0.0110509	  0.0106783	  0.0336576	  0.0017096	  0.0029261	  0.0188509	  0.0149950	  0.0295399	  0.1395401	  0.0141312	  0.0261885	87
0	  0.0061418	  0.0258688	  0.0386642	  0.0024617	  0.0104547	  0.1745592	  0.0155906	  0.0128822	  0.1849833	  0.0196184	  0.0200107	88
0	  0.0111099	  0.0133333	  0.0258745	  0.0097028	  0.0195112	  0.1763787	  0.0157385	  0.0109982	  0.0637176	  0.0103663	  0.0328159	89
0	  0.0120981	  0.0182529	  0.0260869	  0.0089820	  0.0020734	  0.0126546	  0.0167466	  0.0240716	  0.1261191	  0.0190823	  0.0391674	90
0	  0.0161711	  0.0188743	  0.0188920	  0.0087208	  0.0016411	  0.0548623	  0.0124254	  0.0185709	  0.1250933	  0.0199498	  0.0329846	91
0	  0.0010822	  0.0225915	  0.0243965	  0.0056796	  0.0110876	  0.0862401	  0.0191257	  0.0366445	  0.0937321	  0.0147461	  0.0178959	92
0	  0.0086831	  0.0216092	  0.0288114	  0.0012655	  0.0155576	  0.0973374	  0.0187279	  0.0223724	  0.1467055	  0.0151294	  0.0240525	93
0	  0.0142917	  0.0147464	  0.0131026	  0.0066248	  0.0151711	  0.1391086	  0.0164136	  0.0392514	  0.1108028	  0.0169721	  0.0167907	94
0	  0.0039326	  0.0134438	  0.0114361	  0.0062172	  0.0130998	  0.1881659	  0.0197435	  0.0320463	  0.0745586	  0.0175243	  0.0186596	95
0	  0.0037370	  0.0158105	  0.0191348	  0.0097916	  0.0089642	  0.0212791	  0.0196759	  0.0381951	  0.1521946	  0.0119211	  0.0246553	96
0	  0.0072117	  0.0188528	  0.0303628	  0.0092130	  0.0041398	  0.1644217	  0.0180773	  0.0272165	  0.1293189	  0.0125757	  0.0321236	97
0	  0.0061083	  0.0271959	  0.0178318	  0.0017363	  0.0012356	  0.1054704	  0.0197709	  0.0172086	  0.1381441	  0.0125491	  0.0364585	98
0	  0.0001700	  0.0257276	  0.0173815	  0.0011885	  0.0106252	  0.0576444	  0.0176370	  0.0169636	  0.1898738	  0.0118402	  0.0186233	99
